step,age,gender,category,amount,fraud
0,'2','F','es_transportation',13.9,0
0,'3','F','es_transportation',2.1,0
0,'3','F','es_transportation',34.56,0
0,'2','M','es_transportation',35.51,0
0,'2','F','es_transportation',20.82,0
0,'1','M','es_transportation',26.46,0
0,'2','F','es_transportation',9.47,0
0,'3','M','es_transportation',32.81,0
0,'4','F','es_transportation',13.81,0
0,'1','F','es_transportation',20.5,0
0,'3','F','es_health',200.36,0
0,'3','M','es_transportation',25.29,0
0,'2','M','es_food',26.45,0
0,'4','F','es_transportation',17.41,0
0,'2','M','es_transportation',37.19,0
0,'3','F','es_transportation',24.76,0
0,'2','M','es_transportation',16.43,0
0,'2','F','es_transportation',40.75,0
0,'3','F','es_transportation',42.7,0
0,'2','F','es_transportation',1.76,0
0,'4','M','es_transportation',59.25,0
0,'2','M','es_transportation',20.97,0
0,'2','M','es_transportation',45.04,0
0,'3','F','es_transportation',13.19,0
0,'3','F','es_transportation',8.06,0
0,'6','F','es_wellnessandbeauty',432.27,1
0,'6','F','es_wellnessandbeauty',87.68,1
0,'2','M','es_transportation',22.15,0
0,'4','M','es_transportation',22.99,0
0,'5','F','es_transportation',54.53,0
0,'1','F','es_transportation',20.1,0
0,'3','F','es_transportation',32.67,0
0,'1','M','es_transportation',29.61,0
0,'4','F','es_transportation',53.62,0
0,'3','M','es_wellnessandbeauty',124.53,0
0,'2','M','es_transportation',7.19,0
0,'4','F','es_transportation',51.38,0
0,'U','E','es_transportation',35.59,0
0,'3','F','es_transportation',26.28,0
0,'3','F','es_transportation',35.06,0
0,'5','M','es_transportation',53.58,0
0,'3','F','es_barsandrestaurants',95.29,0
0,'3','M','es_transportation',39.17,0
0,'1','F','es_health',153.05,0
0,'2','M','es_transportation',29.5,0
0,'3','F','es_transportation',19.53,0
0,'5','F','es_transportation',17.39,0
0,'2','M','es_transportation',58.54,0
0,'3','M','es_transportation',22.93,0
0,'6','M','es_transportation',6.79,0
0,'4','M','es_health',126.47,0
0,'5','F','es_transportation',17.02,0
0,'2','F','es_transportation',32.81,0
0,'4','F','es_transportation',29.37,0
0,'0','F','es_transportation',14.41,0
0,'4','M','es_transportation',6.71,0
0,'5','M','es_transportation',31.68,0
0,'4','F','es_transportation',26.55,0
0,'2','F','es_transportation',57.75,0
0,'3','M','es_transportation',33.03,0
0,'2','M','es_hyper',44.72,0
0,'3','F','es_transportation',17.17,0
0,'2','F','es_transportation',9.69,0
0,'3','F','es_transportation',7.86,0
0,'1','F','es_transportation',27.99,0
0,'3','F','es_barsandrestaurants',3.78,0
0,'4','M','es_transportation',13.8,0
0,'3','M','es_food',55.96,0
0,'2','F','es_transportation',16.68,0
0,'4','M','es_transportation',73.38,0
0,'2','F','es_transportation',30.69,0
0,'3','M','es_transportation',40.7,0
0,'6','F','es_transportation',24.77,0
0,'2','F','es_transportation',22.57,0
0,'2','M','es_transportation',19.48,0
0,'2','F','es_transportation',42.34,0
0,'2','M','es_transportation',28.38,0
0,'3','F','es_transportation',13.77,0
0,'3','F','es_hyper',60.77,0
0,'3','F','es_transportation',19.42,0
0,'6','M','es_transportation',16.52,0
0,'4','M','es_transportation',54.85,0
0,'3','F','es_transportation',30.66,0
0,'2','M','es_transportation',34.12,0
0,'4','M','es_hotelservices',127.84,0
0,'2','F','es_transportation',51.63,0
0,'2','M','es_transportation',21.37,0
0,'5','M','es_transportation',5.53,0
0,'3','M','es_transportation',41.87,0
0,'2','M','es_fashion',81.79,0
0,'3','F','es_hyper',83.07,0
0,'2','M','es_transportation',31.32,0
0,'2','M','es_transportation',41.62,0
0,'3','F','es_transportation',57.34,0
0,'3','M','es_transportation',26.52,0
0,'2','M','es_transportation',30.28,0
0,'4','F','es_transportation',22.55,0
0,'4','M','es_hyper',1.31,0
0,'6','M','es_transportation',24.73,0
0,'3','F','es_transportation',10.07,0
0,'1','F','es_transportation',48.78,0
0,'2','F','es_transportation',44.59,0
0,'5','F','es_transportation',43.46,0
0,'2','F','es_transportation',61.0,0
0,'4','F','es_transportation',20.75,0
0,'5','M','es_transportation',50.5,0
0,'3','F','es_transportation',28.41,0
0,'2','F','es_transportation',32.81,0
0,'4','M','es_transportation',37.52,0
0,'2','F','es_transportation',27.35,0
0,'4','M','es_transportation',30.79,0
0,'1','F','es_transportation',9.99,0
0,'3','F','es_transportation',1.85,0
0,'5','F','es_transportation',6.59,0
0,'2','F','es_transportation',61.99,0
0,'4','F','es_transportation',26.49,0
0,'3','M','es_transportation',26.19,0
0,'2','F','es_transportation',9.53,0
0,'2','M','es_transportation',0.77,0
0,'5','M','es_transportation',24.68,0
0,'4','M','es_fashion',72.4,0
0,'4','F','es_fashion',51.1,0
0,'2','F','es_transportation',42.53,0
0,'2','F','es_transportation',24.35,0
0,'3','M','es_transportation',31.99,0
0,'1','F','es_transportation',22.69,0
0,'3','F','es_transportation',27.88,0
0,'2','F','es_transportation',38.66,0
0,'4','M','es_transportation',14.82,0
0,'2','F','es_transportation',40.5,0
0,'1','F','es_transportation',0.25,0
0,'4','F','es_transportation',35.32,0
0,'3','F','es_transportation',20.86,0
0,'1','F','es_transportation',57.41,0
0,'1','F','es_transportation',59.58,0
0,'2','M','es_transportation',20.51,0
0,'4','M','es_transportation',18.03,0
0,'3','M','es_transportation',39.67,0
0,'3','M','es_barsandrestaurants',9.34,0
0,'2','F','es_transportation',28.61,0
0,'3','F','es_transportation',5.44,0
0,'1','F','es_transportation',43.57,0
0,'6','F','es_transportation',67.59,0
0,'4','M','es_transportation',18.05,0
0,'3','F','es_transportation',40.25,0
0,'5','M','es_transportation',17.97,0
0,'1','F','es_transportation',23.55,0
0,'2','F','es_transportation',17.3,0
0,'2','F','es_wellnessandbeauty',94.69,0
0,'2','M','es_transportation',16.64,0
0,'3','F','es_transportation',4.61,0
0,'2','M','es_transportation',43.41,0
0,'3','M','es_transportation',49.75,0
0,'3','F','es_health',29.68,0
0,'4','F','es_transportation',5.8,0
0,'2','F','es_transportation',76.67,0
0,'2','M','es_transportation',48.02,0
0,'5','F','es_transportation',55.06,0
0,'1','F','es_transportation',25.62,0
0,'1','F','es_transportation',9.18,0
0,'1','F','es_transportation',16.71,0
0,'6','F','es_transportation',22.7,0
0,'2','M','es_transportation',26.04,0
0,'3','M','es_transportation',27.27,0
0,'2','M','es_wellnessandbeauty',67.3,0
0,'3','M','es_transportation',33.39,0
0,'2','M','es_transportation',44.3,0
0,'3','F','es_fashion',49.93,0
0,'2','M','es_transportation',18.36,0
0,'6','M','es_transportation',14.71,0
0,'3','F','es_barsandrestaurants',66.07,0
0,'3','F','es_wellnessandbeauty',43.9,0
0,'2','F','es_transportation',48.46,0
0,'3','F','es_transportation',34.81,0
0,'2','F','es_transportation',2.08,0
0,'2','M','es_transportation',23.7,0
0,'0','F','es_food',23.85,0
0,'3','M','es_wellnessandbeauty',121.68,0
0,'3','M','es_transportation',16.96,0
0,'1','F','es_transportation',48.82,0
0,'2','F','es_food',54.13,0
0,'4','M','es_transportation',13.22,0
0,'2','M','es_transportation',33.32,0
0,'2','F','es_transportation',6.07,0
0,'3','F','es_transportation',42.71,0
0,'4','F','es_transportation',62.93,0
0,'2','M','es_food',45.21,0
0,'3','F','es_transportation',31.49,0
0,'2','M','es_health',101.16,0
0,'4','M','es_transportation',16.91,0
0,'1','F','es_transportation',45.55,0
0,'5','M','es_transportation',3.47,0
0,'3','F','es_transportation',24.88,0
0,'3','F','es_transportation',55.06,0
0,'2','M','es_transportation',21.93,0
0,'3','F','es_transportation',9.14,0
0,'5','M','es_transportation',6.07,0
0,'2','F','es_transportation',40.99,0
0,'3','M','es_transportation',19.79,0
0,'6','F','es_health',58.89,0
0,'2','F','es_health',289.21,1
0,'5','F','es_health',560.9,1
0,'3','F','es_transportation',30.92,0
0,'2','F','es_transportation',1.11,0
0,'4','F','es_transportation',30.16,0
0,'4','M','es_transportation',35.34,0
0,'2','M','es_barsandrestaurants',64.99,0
0,'3','F','es_health',45.53,0
0,'3','F','es_transportation',46.73,0
0,'5','F','es_transportation',34.02,0
0,'1','M','es_transportation',24.87,0
0,'3','F','es_transportation',56.21,0
0,'2','F','es_transportation',35.0,0
0,'3','F','es_wellnessandbeauty',75.06,0
0,'3','F','es_transportation',38.5,0
0,'2','F','es_transportation',0.62,0
0,'3','F','es_transportation',23.22,0
0,'2','F','es_transportation',4.58,0
0,'2','M','es_transportation',1.25,0
0,'2','F','es_transportation',47.96,0
0,'2','F','es_transportation',28.92,0
0,'6','M','es_transportation',38.18,0
0,'3','M','es_contents',66.86,0
0,'0','F','es_transportation',31.89,0
0,'6','M','es_wellnessandbeauty',1.14,0
0,'3','F','es_wellnessandbeauty',135.11,1
0,'3','F','es_wellnessandbeauty',256.37,1
0,'2','F','es_transportation',14.83,0
0,'1','M','es_transportation',3.62,0
0,'2','M','es_transportation',30.31,0
0,'4','F','es_transportation',6.94,0
0,'5','M','es_transportation',10.67,0
0,'1','M','es_transportation',1.53,0
0,'2','M','es_transportation',9.66,0
0,'5','M','es_transportation',2.97,0
0,'2','M','es_barsandrestaurants',37.79,0
0,'3','F','es_transportation',29.73,0
0,'1','M','es_transportation',5.02,0
0,'2','F','es_transportation',4.44,0
0,'1','M','es_transportation',8.85,0
0,'3','M','es_transportation',37.97,0
0,'4','M','es_travel',1993.68,0
0,'3','M','es_transportation',4.35,0
0,'4','F','es_transportation',6.04,0
0,'4','M','es_transportation',15.05,0
0,'4','M','es_transportation',11.87,0
0,'1','M','es_transportation',40.87,0
0,'2','M','es_transportation',2.79,0
0,'1','F','es_fashion',60.79,0
0,'1','F','es_transportation',15.06,0
0,'3','F','es_transportation',19.46,0
0,'2','M','es_transportation',17.1,0
0,'1','F','es_transportation',24.01,0
0,'2','F','es_health',29.87,0
0,'1','M','es_transportation',25.15,0
0,'2','M','es_transportation',15.29,0
0,'6','M','es_transportation',17.45,0
0,'2','M','es_transportation',2.63,0
0,'4','F','es_transportation',10.76,0
0,'4','M','es_transportation',16.9,0
0,'2','F','es_food',70.53,0
0,'3','F','es_transportation',10.47,0
0,'2','M','es_transportation',5.27,0
0,'3','M','es_health',143.07,0
0,'2','M','es_transportation',23.11,0
0,'3','F','es_transportation',9.58,0
0,'3','F','es_health',111.4,0
0,'2','F','es_transportation',24.79,0
0,'5','F','es_transportation',30.37,0
0,'3','F','es_transportation',14.78,0
0,'2','M','es_transportation',51.62,0
0,'1','F','es_transportation',13.86,0
0,'6','F','es_otherservices',24.29,0
0,'2','M','es_transportation',92.38,0
0,'2','F','es_transportation',18.32,0
0,'3','F','es_transportation',24.11,0
0,'4','M','es_transportation',39.68,0
0,'5','M','es_transportation',39.37,0
0,'2','F','es_hyper',57.18,0
0,'2','M','es_transportation',35.89,0
0,'4','M','es_transportation',41.72,0
0,'2','M','es_transportation',52.48,0
0,'2','M','es_transportation',42.37,0
0,'3','M','es_transportation',46.47,0
0,'3','M','es_transportation',32.39,0
0,'5','F','es_transportation',44.17,0
0,'4','M','es_transportation',12.43,0
0,'5','F','es_transportation',42.87,0
0,'1','F','es_transportation',27.18,0
0,'4','F','es_transportation',48.67,0
0,'1','M','es_health',50.92,0
0,'1','F','es_transportation',39.53,0
0,'1','M','es_transportation',17.93,0
0,'4','F','es_transportation',24.67,0
0,'4','M','es_food',4.93,0
0,'2','M','es_food',35.26,0
0,'4','F','es_transportation',14.7,0
0,'2','F','es_transportation',35.27,0
0,'5','M','es_transportation',15.28,0
0,'3','F','es_transportation',2.17,0
0,'5','F','es_transportation',16.35,0
0,'2','M','es_transportation',25.22,0
0,'4','F','es_transportation',13.48,0
0,'3','F','es_transportation',26.17,0
0,'3','F','es_hyper',35.36,0
0,'2','F','es_transportation',5.41,0
0,'3','M','es_transportation',48.56,0
0,'1','F','es_transportation',31.67,0
0,'3','F','es_transportation',35.78,0
0,'1','M','es_transportation',19.11,0
0,'2','F','es_health',67.38,0
0,'3','F','es_transportation',24.9,0
0,'4','M','es_transportation',9.74,0
0,'4','F','es_sportsandtoys',26.59,0
0,'6','F','es_transportation',19.94,0
0,'2','F','es_transportation',1.46,0
0,'1','F','es_transportation',0.19,0
0,'2','F','es_transportation',34.93,0
0,'6','M','es_health',102.91,0
0,'2','M','es_transportation',20.94,0
0,'5','F','es_transportation',16.6,0
0,'4','M','es_transportation',0.63,0
0,'4','M','es_food',33.84,0
0,'3','M','es_transportation',39.33,0
0,'3','F','es_transportation',67.81,0
0,'4','M','es_transportation',16.6,0
0,'4','F','es_transportation',44.23,0
0,'1','F','es_wellnessandbeauty',78.8,0
0,'6','M','es_transportation',35.19,0
0,'2','M','es_transportation',9.4,0
0,'3','M','es_transportation',10.53,0
0,'4','F','es_transportation',3.89,0
0,'2','M','es_health',199.43,0
0,'2','F','es_food',24.83,0
0,'3','M','es_transportation',1.12,0
0,'2','F','es_transportation',32.2,0
0,'3','F','es_transportation',30.32,0
0,'3','F','es_transportation',5.65,0
0,'5','M','es_wellnessandbeauty',84.79,0
0,'2','M','es_transportation',28.36,0
0,'2','F','es_transportation',22.62,0
0,'5','F','es_transportation',7.71,0
0,'3','M','es_transportation',24.04,0
0,'5','F','es_transportation',41.67,0
0,'6','M','es_home',31.81,0
0,'2','F','es_transportation',22.0,0
0,'2','M','es_transportation',44.79,0
0,'3','F','es_transportation',40.8,0
0,'2','M','es_transportation',10.11,0
0,'1','F','es_otherservices',19.25,0
0,'0','M','es_transportation',45.67,0
0,'3','M','es_transportation',34.04,0
0,'3','F','es_hyper',63.56,0
0,'2','M','es_transportation',45.56,0
0,'2','M','es_transportation',22.13,0
0,'2','M','es_wellnessandbeauty',65.81,0
0,'5','M','es_home',58.2,0
0,'2','M','es_transportation',37.75,0
0,'3','M','es_health',74.93,0
0,'5','F','es_transportation',48.01,0
0,'2','M','es_transportation',20.32,0
0,'4','F','es_transportation',44.19,0
0,'2','F','es_transportation',8.54,0
0,'6','M','es_transportation',5.83,0
0,'5','M','es_transportation',34.45,0
0,'4','F','es_transportation',4.44,0
0,'4','F','es_transportation',45.08,0
0,'4','F','es_transportation',18.0,0
0,'4','M','es_transportation',25.64,0
0,'4','F','es_transportation',42.86,0
0,'6','F','es_health',214.92,0
0,'4','M','es_hyper',58.34,0
0,'3','M','es_transportation',16.72,0
0,'6','F','es_transportation',0.38,0
0,'2','F','es_transportation',39.58,0
0,'2','F','es_transportation',46.74,0
0,'3','F','es_transportation',25.68,0
0,'2','F','es_transportation',3.07,0
0,'3','M','es_transportation',51.84,0
0,'1','M','es_transportation',5.86,0
0,'3','M','es_transportation',11.89,0
0,'2','F','es_transportation',66.87,0
0,'3','F','es_transportation',37.07,0
0,'2','M','es_barsandrestaurants',41.31,0
0,'5','M','es_transportation',5.02,0
0,'4','F','es_transportation',21.44,0
0,'4','M','es_transportation',35.26,0
0,'5','M','es_transportation',47.51,0
0,'4','M','es_otherservices',116.01,0
0,'3','F','es_transportation',25.93,0
0,'3','F','es_transportation',69.86,0
0,'2','F','es_transportation',50.33,0
0,'2','F','es_transportation',29.49,0
0,'2','U','es_transportation',48.72,0
0,'4','F','es_transportation',16.24,0
0,'2','F','es_transportation',60.1,0
0,'3','F','es_health',265.92,0
0,'4','M','es_transportation',40.06,0
0,'5','F','es_transportation',39.14,0
0,'U','E','es_transportation',56.78,0
0,'4','F','es_transportation',17.28,0
0,'4','M','es_transportation',18.43,0
0,'3','M','es_transportation',15.58,0
0,'1','M','es_transportation',17.84,0
0,'2','F','es_transportation',31.94,0
0,'3','F','es_hyper',16.02,0
0,'1','F','es_barsandrestaurants',89.28,0
0,'4','M','es_transportation',15.74,0
0,'1','F','es_transportation',37.32,0
0,'4','F','es_transportation',27.84,0
0,'5','M','es_transportation',7.29,0
0,'4','M','es_transportation',1.84,0
0,'2','M','es_transportation',0.13,0
0,'2','M','es_transportation',38.33,0
0,'5','F','es_transportation',31.12,0
0,'4','F','es_transportation',24.53,0
0,'5','F','es_transportation',34.77,0
0,'5','F','es_barsandrestaurants',13.56,0
0,'4','F','es_transportation',14.89,0
0,'4','F','es_transportation',3.96,0
0,'1','M','es_transportation',2.02,0
0,'6','M','es_transportation',56.18,0
0,'2','F','es_transportation',46.38,0
0,'2','M','es_transportation',40.57,0
0,'1','M','es_transportation',5.87,0
0,'2','M','es_transportation',27.31,0
0,'2','F','es_transportation',10.09,0
0,'5','M','es_transportation',46.84,0
0,'1','F','es_sportsandtoys',73.8,0
0,'5','M','es_transportation',36.03,0
0,'3','F','es_transportation',39.83,0
0,'3','M','es_transportation',12.11,0
0,'3','M','es_hyper',46.27,0
0,'4','F','es_transportation',26.95,0
0,'1','F','es_transportation',4.81,0
0,'1','F','es_transportation',25.93,0
0,'2','F','es_transportation',3.79,0
0,'2','M','es_transportation',18.92,0
0,'2','M','es_food',4.74,0
0,'3','F','es_transportation',23.19,0
0,'6','F','es_barsandrestaurants',145.25,0
0,'2','M','es_transportation',4.57,0
0,'3','M','es_transportation',48.11,0
0,'2','M','es_transportation',43.36,0
0,'3','M','es_transportation',15.04,0
0,'2','M','es_transportation',34.35,0
0,'3','M','es_transportation',12.03,0
0,'2','F','es_transportation',35.66,0
0,'2','M','es_transportation',55.49,0
0,'3','M','es_transportation',7.77,0
0,'3','M','es_transportation',28.1,0
0,'2','F','es_transportation',16.0,0
0,'2','M','es_transportation',8.04,0
0,'2','F','es_transportation',29.57,0
0,'4','F','es_transportation',14.23,0
0,'4','F','es_transportation',78.14,0
0,'2','F','es_transportation',36.1,0
0,'5','M','es_transportation',2.74,0
0,'3','F','es_transportation',34.22,0
0,'3','M','es_transportation',27.35,0
0,'2','M','es_transportation',28.51,0
0,'2','F','es_transportation',47.38,0
0,'5','F','es_transportation',44.75,0
0,'2','F','es_transportation',24.65,0
0,'3','F','es_transportation',27.49,0
0,'4','M','es_transportation',51.35,0
0,'2','M','es_transportation',39.48,0
0,'2','M','es_transportation',16.13,0
0,'6','F','es_transportation',34.97,0
0,'2','F','es_transportation',10.0,0
0,'2','M','es_tech',73.53,0
0,'2','F','es_transportation',12.49,0
0,'2','M','es_barsandrestaurants',20.65,0
0,'4','F','es_transportation',18.9,0
0,'4','F','es_transportation',24.41,0
0,'6','M','es_transportation',11.89,0
0,'2','F','es_transportation',17.14,0
0,'2','M','es_transportation',33.12,0
0,'3','M','es_transportation',65.95,0
0,'4','F','es_transportation',38.46,0
0,'2','F','es_transportation',27.39,0
0,'4','M','es_transportation',13.65,0
0,'2','F','es_health',122.63,0
0,'4','M','es_transportation',16.7,0
0,'2','F','es_transportation',28.9,0
0,'4','M','es_transportation',49.09,0
0,'3','M','es_transportation',25.54,0
0,'5','F','es_transportation',23.29,0
0,'5','M','es_transportation',34.05,0
0,'3','F','es_transportation',47.96,0
0,'3','M','es_transportation',14.8,0
0,'5','F','es_transportation',13.21,0
0,'3','F','es_transportation',1.55,0
0,'1','M','es_transportation',19.96,0
0,'5','F','es_transportation',45.08,0
0,'2','F','es_hyper',67.07,0
0,'5','M','es_transportation',39.68,0
0,'3','F','es_transportation',63.82,0
0,'3','F','es_transportation',28.82,0
0,'3','F','es_transportation',19.67,0
0,'3','F','es_transportation',5.93,0
0,'5','F','es_transportation',33.08,0
0,'2','M','es_transportation',13.69,0
0,'2','M','es_transportation',8.03,0
0,'3','F','es_transportation',57.26,0
0,'5','M','es_transportation',25.92,0
0,'4','F','es_wellnessandbeauty',123.17,0
0,'3','M','es_transportation',63.35,0
0,'2','F','es_transportation',29.06,0
0,'1','F','es_transportation',43.2,0
0,'2','F','es_transportation',6.86,0
0,'4','F','es_transportation',29.9,0
0,'3','F','es_transportation',8.57,0
0,'5','M','es_hotelservices',199.95,0
0,'5','F','es_transportation',21.48,0
0,'4','F','es_transportation',21.61,0
0,'2','F','es_transportation',23.51,0
0,'2','F','es_otherservices',96.56,0
0,'2','F','es_transportation',60.58,0
0,'5','F','es_transportation',5.28,0
0,'2','F','es_transportation',59.8,0
0,'3','F','es_transportation',53.51,0
0,'5','F','es_transportation',41.8,0
0,'4','M','es_transportation',10.27,0
0,'2','F','es_transportation',11.38,0
0,'3','F','es_transportation',49.44,0
0,'0','F','es_transportation',12.66,0
0,'2','F','es_otherservices',66.6,1
0,'5','M','es_otherservices',189.22,1
0,'4','M','es_transportation',19.33,0
0,'2','F','es_transportation',30.96,0
0,'2','F','es_transportation',35.58,0
0,'2','F','es_transportation',54.8,0
0,'3','F','es_transportation',8.33,0
0,'2','F','es_transportation',4.28,0
0,'4','M','es_transportation',29.03,0
0,'3','M','es_transportation',9.41,0
0,'3','F','es_transportation',6.7,0
0,'3','F','es_health',43.7,0
0,'1','F','es_sportsandtoys',6.34,0
0,'3','M','es_health',100.12,0
0,'5','M','es_transportation',7.17,0
0,'2','F','es_transportation',4.24,0
0,'3','M','es_transportation',50.5,0
0,'2','F','es_transportation',34.2,0
0,'4','F','es_transportation',7.37,0
0,'2','M','es_transportation',20.87,0
0,'1','M','es_transportation',22.71,0
0,'1','F','es_transportation',7.8,0
0,'5','F','es_transportation',22.54,0
0,'2','M','es_transportation',9.34,0
0,'2','F','es_transportation',35.54,0
0,'2','F','es_transportation',22.44,0
0,'1','M','es_food',41.71,0
0,'4','F','es_transportation',37.76,0
0,'3','F','es_wellnessandbeauty',105.66,0
0,'2','F','es_transportation',12.87,0
0,'2','M','es_transportation',6.05,0
0,'3','F','es_health',112.45,0
0,'3','M','es_transportation',25.65,0
0,'5','F','es_transportation',27.62,0
0,'2','F','es_transportation',36.42,0
0,'6','F','es_sportsandtoys',364.68,1
0,'2','F','es_sportsandtoys',398.57,1
0,'4','M','es_tech',51.71,0
0,'1','M','es_transportation',24.8,0
0,'2','M','es_transportation',47.35,0
0,'3','F','es_transportation',5.92,0
0,'1','F','es_transportation',17.59,0
0,'3','F','es_transportation',34.92,0
0,'1','M','es_transportation',55.34,0
0,'3','M','es_tech',46.11,0
0,'2','F','es_transportation',14.86,0
0,'6','F','es_transportation',37.87,0
0,'2','M','es_health',12.39,0
0,'5','M','es_transportation',25.0,0
0,'1','F','es_transportation',1.23,0
0,'4','F','es_transportation',14.1,0
0,'2','M','es_transportation',33.61,0
0,'2','M','es_transportation',17.77,0
0,'4','F','es_transportation',15.8,0
0,'2','M','es_transportation',17.61,0
0,'1','F','es_transportation',35.32,0
0,'3','F','es_transportation',26.26,0
0,'4','M','es_transportation',6.75,0
0,'4','M','es_transportation',11.33,0
0,'3','M','es_transportation',18.69,0
0,'2','M','es_health',260.22,0
0,'4','M','es_transportation',28.26,0
0,'3','M','es_wellnessandbeauty',109.78,0
0,'4','M','es_hyper',12.26,0
0,'3','M','es_wellnessandbeauty',24.1,0
0,'4','F','es_transportation',51.87,0
0,'2','M','es_food',27.79,0
0,'4','F','es_transportation',27.93,0
0,'3','M','es_transportation',32.49,0
0,'2','M','es_transportation',23.85,0
0,'4','F','es_transportation',12.64,0
0,'6','M','es_transportation',39.19,0
0,'4','M','es_transportation',7.04,0
0,'2','M','es_transportation',30.72,0
0,'2','M','es_transportation',11.55,0
0,'4','F','es_hyper',62.91,0
0,'5','F','es_transportation',69.78,0
0,'4','M','es_transportation',18.87,0
0,'5','F','es_transportation',8.43,0
0,'2','F','es_transportation',20.4,0
0,'2','F','es_transportation',10.53,0
0,'6','F','es_sportsandtoys',43.23,0
0,'2','M','es_transportation',22.17,0
0,'3','M','es_transportation',17.25,0
0,'2','M','es_transportation',25.59,0
0,'2','F','es_transportation',6.8,0
0,'4','M','es_barsandrestaurants',48.64,0
0,'2','M','es_transportation',8.48,0
0,'3','F','es_transportation',91.18,0
0,'3','F','es_transportation',44.85,0
0,'2','M','es_transportation',18.17,0
0,'5','M','es_transportation',52.97,0
0,'0','M','es_health',9.27,0
0,'2','M','es_transportation',5.74,0
0,'1','F','es_transportation',28.72,0
0,'2','M','es_transportation',15.31,0
0,'2','F','es_transportation',24.19,0
0,'5','M','es_transportation',17.74,0
0,'1','F','es_health',27.42,0
0,'2','M','es_transportation',72.2,0
0,'2','F','es_wellnessandbeauty',72.7,0
0,'3','F','es_transportation',15.27,0
0,'2','F','es_hyper',8.88,0
0,'3','F','es_transportation',2.9,0
0,'2','F','es_transportation',23.84,0
0,'5','F','es_transportation',17.06,0
0,'3','F','es_transportation',21.86,0
0,'3','M','es_transportation',15.26,0
0,'U','E','es_transportation',17.47,0
0,'4','F','es_transportation',32.87,0
0,'5','M','es_transportation',22.76,0
0,'3','F','es_transportation',7.1,0
0,'3','F','es_transportation',48.58,0
0,'2','F','es_transportation',25.47,0
0,'3','F','es_transportation',52.63,0
0,'4','M','es_transportation',29.19,0
0,'2','F','es_transportation',17.63,0
0,'3','F','es_transportation',6.75,0
0,'3','M','es_transportation',9.72,0
0,'1','F','es_transportation',19.78,0
0,'1','M','es_transportation',23.43,0
0,'5','M','es_transportation',13.89,0
0,'4','F','es_transportation',44.32,0
0,'2','F','es_hyper',76.51,0
0,'6','M','es_transportation',8.15,0
0,'5','M','es_transportation',44.05,0
0,'5','M','es_transportation',11.72,0
0,'5','M','es_transportation',33.91,0
0,'3','M','es_transportation',33.98,0
0,'4','F','es_transportation',44.05,0
0,'2','F','es_transportation',53.96,0
0,'2','F','es_transportation',21.54,0
0,'1','F','es_food',101.79,0
0,'2','F','es_transportation',31.45,0
0,'5','F','es_transportation',37.82,0
0,'1','F','es_transportation',2.21,0
0,'3','F','es_fashion',33.47,0
0,'2','F','es_transportation',9.17,0
0,'1','F','es_transportation',28.26,0
0,'5','M','es_transportation',43.34,0
0,'2','M','es_transportation',8.02,0
0,'3','F','es_transportation',14.33,0
0,'3','M','es_transportation',24.9,0
0,'2','F','es_barsandrestaurants',42.92,0
0,'2','F','es_transportation',43.25,0
0,'2','M','es_transportation',29.49,0
0,'4','F','es_transportation',49.21,0
0,'5','M','es_transportation',55.39,0
0,'4','M','es_transportation',22.29,0
0,'4','M','es_transportation',27.98,0
0,'5','F','es_transportation',68.39,0
0,'2','F','es_wellnessandbeauty',63.49,0
0,'6','M','es_transportation',56.18,0
0,'4','F','es_transportation',22.97,0
0,'4','M','es_hyper',24.61,0
0,'2','M','es_transportation',27.36,0
0,'3','M','es_transportation',18.62,0
0,'2','F','es_home',181.86,0
0,'3','F','es_transportation',16.49,0
0,'3','M','es_transportation',22.98,0
0,'4','M','es_transportation',19.18,0
0,'2','M','es_transportation',11.63,0
0,'5','F','es_transportation',11.37,0
0,'4','F','es_transportation',68.51,0
0,'5','M','es_contents',69.05,0
0,'4','M','es_barsandrestaurants',58.42,0
0,'4','M','es_transportation',9.63,0
0,'2','M','es_transportation',27.41,0
0,'5','F','es_transportation',15.64,0
0,'5','F','es_transportation',13.72,0
0,'2','F','es_transportation',57.97,0
0,'3','M','es_transportation',29.2,0
0,'1','F','es_transportation',22.82,0
0,'4','M','es_transportation',74.22,0
0,'4','F','es_food',26.62,0
0,'3','F','es_transportation',23.9,0
0,'4','M','es_transportation',8.0,0
0,'2','F','es_transportation',4.48,0
0,'4','F','es_transportation',1.19,0
0,'2','M','es_transportation',10.67,0
0,'2','F','es_transportation',15.61,0
0,'2','F','es_transportation',42.75,0
0,'5','M','es_food',46.68,0
0,'4','M','es_transportation',66.92,0
0,'2','F','es_food',48.87,0
0,'2','F','es_transportation',18.17,0
0,'1','F','es_transportation',8.82,0
0,'4','M','es_transportation',25.12,0
0,'6','F','es_hyper',26.47,0
0,'1','F','es_transportation',17.69,0
0,'2','F','es_transportation',0.53,0
0,'1','F','es_transportation',47.11,0
0,'4','F','es_transportation',57.22,0
0,'3','F','es_hyper',31.69,0
0,'2','F','es_transportation',18.64,0
0,'4','M','es_transportation',34.08,0
0,'1','F','es_food',14.44,0
0,'4','M','es_transportation',12.87,0
0,'6','M','es_transportation',2.36,0
0,'4','M','es_transportation',24.43,0
0,'6','M','es_transportation',22.11,0
0,'3','F','es_transportation',47.06,0
